,alias,multipleImage,weekday,numberLikesCategory,amount_relevant_tags,moving_avg,numberPosts,numberFollowers,numberFollowing,website_available
2317,alessioalbi,False,Sunday,9,0,12366.2,1530,237945,498,1
2319,alessioalbi,False,Wednesday,8,0,11133.2,1530,237945,498,1
2322,alessioalbi,False,Tuesday,8,1,11477.0,1530,237945,498,1
2324,alessioalbi,False,Wednesday,7,0,11133.2,1530,237945,498,1
2325,alessioalbi,False,Wednesday,7,0,9425.8,1530,237945,498,1
2327,alessioalbi,False,Monday,6,0,10213.8,1530,237945,498,1
2328,alessioalbi,False,Monday,6,0,13355.2,1530,237945,498,1
2329,daisyclementine,False,Saturday,10,0,6782.0,491,291977,192,1
2330,daisyclementine,False,Monday,10,0,11368.6,491,291977,192,1
2331,daisyclementine,False,Monday,9,0,7370.2,491,291977,192,1
2332,daisyclementine,False,Sunday,9,0,9387.0,491,291977,192,1
2334,daisyclementine,False,Monday,9,0,11368.6,491,291977,192,1
2337,daisyclementine,False,Sunday,8,0,14106.6,491,291977,192,1
2339,daisyclementine,False,Tuesday,7,0,9747.2,491,291977,192,1
2341,daisyclementine,False,Tuesday,7,0,11751.8,491,291977,192,1
2342,daisyclementine,False,Friday,5,0,9740.4,491,291977,192,1
2343,daisyclementine,True,Friday,5,0,9740.4,491,291977,192,1
2344,daisyclementine,False,Friday,4,0,13778.6,491,291977,192,1
2345,daisyclementine,False,Friday,3,0,8195.0,491,291977,192,1
2346,pamemcbeath,False,Sunday,10,0,14897.0,429,305404,293,1
2347,pamemcbeath,False,Tuesday,10,0,16431.4,429,305404,293,1
2348,pamemcbeath,False,Monday,9,0,12686.2,429,305404,293,1
2349,pamemcbeath,False,Wednesday,9,0,13900.0,429,305404,293,1
2350,pamemcbeath,False,Thursday,9,0,14088.6,429,305404,293,1
2351,pamemcbeath,False,Tuesday,9,0,16581.0,429,305404,293,1
2352,pamemcbeath,False,Monday,9,0,11538.0,429,305404,293,1
2353,pamemcbeath,False,Thursday,9,0,16830.6,429,305404,293,1
2355,pamemcbeath,False,Wednesday,9,0,12633.4,429,305404,293,1
2358,pamemcbeath,False,Sunday,9,0,11327.8,429,305404,293,1
2359,pamemcbeath,False,Saturday,8,0,11700.4,429,305404,293,1
2361,pamemcbeath,False,Sunday,7,0,16915.2,429,305404,293,1
2366,kelsbrianne,False,Thursday,9,0,16552.4,176,340053,704,0
2369,kelsbrianne,False,Wednesday,8,0,16629.2,176,340053,704,0
2370,kelsbrianne,False,Tuesday,8,0,6894.4,176,340053,704,0
2371,kelsbrianne,False,Sunday,8,0,7120.4,176,340053,704,0
2372,kelsbrianne,False,Monday,7,0,12082.2,176,340053,704,0
2373,kelsbrianne,False,Tuesday,7,0,14506.8,176,340053,704,0
2374,kelsbrianne,False,Friday,7,0,7451.0,176,340053,704,0
2375,kelsbrianne,False,Wednesday,7,0,12810.2,176,340053,704,0
2376,kelsbrianne,False,Wednesday,6,0,9553.0,176,340053,704,0
2377,kelsbrianne,False,Saturday,6,0,7493.0,176,340053,704,0
2378,kelsbrianne,False,Monday,6,0,7860.0,176,340053,704,0
2379,kelsbrianne,False,Tuesday,5,0,7628.8,176,340053,704,0
2382,collagevintage,False,Thursday,9,0,15517.8,5347,829048,824,1
2383,collagevintage,False,Saturday,9,0,14129.2,5347,829048,824,1
2385,collagevintage,False,Sunday,9,0,14454.8,5347,829048,824,1
2386,collagevintage,False,Friday,9,0,14719.2,5347,829048,824,1
2389,collagevintage,False,Saturday,9,0,14129.2,5347,829048,824,1
2391,collagevintage,False,Friday,9,0,14719.2,5347,829048,824,1
2393,collagevintage,False,Thursday,8,0,15517.8,5347,829048,824,1
2394,collagevintage,False,Friday,8,0,14719.2,5347,829048,824,1
2395,collagevintage,False,Thursday,8,0,15517.8,5347,829048,824,1
2396,collagevintage,False,Sunday,7,0,14454.8,5347,829048,824,1
2399,stevewinterphoto,False,Tuesday,10,1,13382.0,361,452215,392,1
2400,stevewinterphoto,False,Sunday,9,9,12656.4,361,452215,392,1
2401,stevewinterphoto,False,Tuesday,9,0,14476.8,361,452215,392,1
2402,stevewinterphoto,False,Wednesday,9,1,11728.4,361,452215,392,1
2403,stevewinterphoto,True,Wednesday,8,0,11728.4,361,452215,392,1
2405,stevewinterphoto,False,Monday,8,0,12518.6,361,452215,392,1
2406,stevewinterphoto,False,Tuesday,8,1,13382.0,361,452215,392,1
2407,stevewinterphoto,False,Friday,7,1,8962.6,361,452215,392,1
2408,stevewinterphoto,True,Wednesday,7,0,11728.4,361,452215,392,1
2409,stevewinterphoto,True,Friday,7,0,11804.6,361,452215,392,1
2411,stevewinterphoto,False,Wednesday,7,1,13127.0,361,452215,392,1
2412,stevewinterphoto,False,Wednesday,6,0,11462.2,361,452215,392,1
2414,stefanounterthiner,False,Tuesday,10,1,7414.8,38,221068,48,1
2415,stefanounterthiner,False,Tuesday,9,4,11706.6,38,221068,48,1
2416,stefanounterthiner,False,Friday,9,0,10390.6,38,221068,48,1
2417,stefanounterthiner,False,Thursday,9,2,6331.6,38,221068,48,1
2418,stefanounterthiner,False,Tuesday,9,1,13233.4,38,221068,48,1
2419,stefanounterthiner,False,Friday,8,2,9018.2,38,221068,48,1
2420,stefanounterthiner,False,Tuesday,8,0,11272.0,38,221068,48,1
2421,stefanounterthiner,False,Monday,7,1,10556.4,38,221068,48,1
2422,stefanounterthiner,False,Friday,7,0,14079.0,38,221068,48,1
2424,stefanounterthiner,False,Saturday,7,1,7523.0,38,221068,48,1
2427,stefanounterthiner,False,Monday,6,0,14205.8,38,221068,48,1
2430,stefanounterthiner,False,Tuesday,5,0,6357.8,38,221068,48,1
2431,ahmet.erdem,False,Thursday,10,5,14998.4,3259,830516,205,1
2434,ahmet.erdem,False,Friday,9,0,15861.0,3259,830516,205,1
2437,ahmet.erdem,False,Saturday,9,0,15706.0,3259,830516,205,1
2438,ahmet.erdem,False,Wednesday,9,2,14716.4,3259,830516,205,1
2439,ahmet.erdem,False,Friday,9,0,15861.0,3259,830516,205,1
2440,ahmet.erdem,False,Wednesday,9,2,14716.4,3259,830516,205,1
2441,ahmet.erdem,False,Saturday,9,0,15706.0,3259,830516,205,1
2442,ahmet.erdem,False,Thursday,9,0,14998.4,3259,830516,205,1
2443,ahmet.erdem,False,Saturday,9,0,15706.0,3259,830516,205,1
2446,ahmet.erdem,False,Sunday,8,1,14424.2,3259,830516,205,1
2448,margaret__zhang,False,Monday,10,0,11538.2,3987,861211,50,1
2449,margaret__zhang,False,Tuesday,10,0,13350.4,3987,861211,50,1
2451,margaret__zhang,False,Monday,9,0,11538.2,3987,861211,50,1
2452,margaret__zhang,False,Tuesday,9,0,12515.2,3987,861211,50,1
2453,margaret__zhang,False,Friday,9,0,14778.6,3987,861211,50,1
2457,margaret__zhang,False,Wednesday,9,0,14873.8,3987,861211,50,1
2458,margaret__zhang,False,Friday,8,0,10369.8,3987,861211,50,1
2460,margaret__zhang,False,Sunday,8,0,14406.2,3987,861211,50,1
2461,margaret__zhang,False,Sunday,7,0,12998.8,3987,861211,50,1
2462,margaret__zhang,False,Saturday,7,0,15797.0,3987,861211,50,1
2463,margaret__zhang,False,Thursday,7,0,11389.0,3987,861211,50,1
2464,margaret__zhang,False,Sunday,5,0,10001.6,3987,861211,50,1
2465,timethai,False,Saturday,10,0,10029.8,1709,444535,507,1
2466,timethai,False,Tuesday,9,0,11652.0,1709,444535,507,1
2468,timethai,False,Friday,9,0,9276.8,1709,444535,507,1
2471,timethai,False,Saturday,8,0,8500.2,1709,444535,507,1
2472,timethai,False,Monday,8,0,13400.6,1709,444535,507,1
2473,timethai,False,Saturday,8,0,12933.8,1709,444535,507,1
2474,timethai,False,Wednesday,8,1,12932.8,1709,444535,507,1
2475,timethai,False,Thursday,8,0,13457.8,1709,444535,507,1
2477,timethai,False,Wednesday,7,0,10401.4,1709,444535,507,1
2478,timethai,False,Thursday,7,0,8912.4,1709,444535,507,1
2480,timethai,False,Wednesday,6,0,12932.8,1709,444535,507,1
2483,ashybines,False,Sunday,9,0,11971.8,4434,881399,461,1
2484,ashybines,False,Friday,9,0,11441.6,4434,881399,461,1
2485,ashybines,False,Saturday,9,0,10709.4,4434,881399,461,1
2486,ashybines,False,Friday,8,0,11441.6,4434,881399,461,1
2487,ashybines,False,Tuesday,8,0,11679.0,4434,881399,461,1
2488,ashybines,False,Wednesday,8,0,12348.8,4434,881399,461,1
2492,ashybines,False,Thursday,8,0,12640.8,4434,881399,461,1
2493,ashybines,False,Friday,8,0,11441.6,4434,881399,461,1
2494,ashybines,False,Saturday,7,0,10709.4,4434,881399,461,1
2496,ashybines,False,Sunday,7,1,11971.8,4434,881399,461,1
2497,ashybines,False,Friday,7,0,11441.6,4434,881399,461,1
2498,ashybines,False,Thursday,5,0,12640.8,4434,881399,461,1
2500,marycake,False,Tuesday,10,0,15156.4,1009,602431,245,0
2501,marycake,False,Monday,9,0,13436.8,1009,602431,245,0
2503,marycake,False,Saturday,9,0,11640.2,1009,602431,245,0
2504,marycake,False,Wednesday,9,0,12294.8,1009,602431,245,0
2506,marycake,False,Friday,9,0,11141.8,1009,602431,245,0
2508,marycake,False,Sunday,9,0,13920.4,1009,602431,245,0
2509,marycake,False,Sunday,8,0,13789.4,1009,602431,245,0
2510,marycake,False,Saturday,8,0,14391.8,1009,602431,245,0
2511,marycake,False,Sunday,8,0,12197.0,1009,602431,245,0
2512,marycake,False,Friday,8,0,15114.0,1009,602431,245,0
2513,marycake,False,Tuesday,8,0,13613.6,1009,602431,245,0
2514,marycake,False,Thursday,7,0,11299.2,1009,602431,245,0
2516,thevisualscollective,False,Wednesday,10,0,16461.8,3071,445336,489,1
2517,thevisualscollective,False,Monday,10,0,16084.4,3071,445336,489,1
2520,thevisualscollective,False,Tuesday,9,0,16295.2,3071,445336,489,1
2521,thevisualscollective,False,Saturday,9,0,17693.6,3071,445336,489,1
2522,thevisualscollective,False,Sunday,9,0,17359.8,3071,445336,489,1
2523,thevisualscollective,False,Friday,9,0,16765.2,3071,445336,489,1
2524,thevisualscollective,False,Thursday,9,0,17339.0,3071,445336,489,1
2527,thevisualscollective,False,Sunday,9,0,16437.0,3071,445336,489,1
2528,thevisualscollective,False,Friday,9,0,17699.2,3071,445336,489,1
2531,thevisualscollective,False,Saturday,9,0,16444.2,3071,445336,489,1
2532,thevisualscollective,False,Sunday,9,0,16437.0,3071,445336,489,1
2533,livingitrural,False,Saturday,10,0,13915.4,663,266166,161,0
2534,livingitrural,False,Monday,9,0,15195.6,663,266166,161,0
2535,livingitrural,False,Sunday,9,0,14995.8,663,266166,161,0
2536,livingitrural,False,Sunday,9,0,14117.6,663,266166,161,0
2539,livingitrural,False,Friday,9,0,15263.6,663,266166,161,0
2540,livingitrural,False,Sunday,9,0,14846.2,663,266166,161,0
2542,livingitrural,False,Saturday,9,0,14305.0,663,266166,161,0
2544,livingitrural,False,Wednesday,9,0,14267.4,663,266166,161,0
2545,livingitrural,False,Thursday,9,0,15659.4,663,266166,161,0
2546,livingitrural,False,Saturday,9,0,15243.0,663,266166,161,0
2548,livingitrural,False,Thursday,9,0,14624.6,663,266166,161,0
2549,livingitrural,False,Monday,8,0,15271.6,663,266166,161,0
2550,devourpower,False,Thursday,10,0,12519.8,3348,402421,336,1
2551,devourpower,False,Saturday,10,0,14636.6,3348,402421,336,1
2552,devourpower,False,Tuesday,9,0,12044.4,3348,402421,336,1
2553,devourpower,False,Friday,9,0,13818.8,3348,402421,336,1
2555,devourpower,False,Thursday,9,0,12519.8,3348,402421,336,1
2558,devourpower,False,Wednesday,9,0,12347.6,3348,402421,336,1
2559,devourpower,False,Wednesday,9,0,12347.6,3348,402421,336,1
2560,devourpower,False,Monday,9,0,13219.0,3348,402421,336,1
2563,devourpower,False,Sunday,6,0,15736.2,3348,402421,336,1
2564,devourpower,False,Thursday,6,0,12519.8,3348,402421,336,1
2565,devourpower,False,Monday,6,0,13219.0,3348,402421,336,1
2566,devourpower,False,Sunday,6,0,15736.2,3348,402421,336,1
2567,iamamypham,False,Thursday,10,0,13672.2,241,493551,712,1
2569,iamamypham,False,Monday,10,0,14793.6,241,493551,712,1
2570,iamamypham,False,Tuesday,9,0,16578.0,241,493551,712,1
2571,iamamypham,False,Thursday,9,0,15235.6,241,493551,712,1
2573,iamamypham,False,Monday,9,0,14793.6,241,493551,712,1
2574,iamamypham,False,Sunday,9,0,14218.0,241,493551,712,1
2575,iamamypham,False,Tuesday,9,0,16578.0,241,493551,712,1
2576,iamamypham,False,Saturday,9,0,13965.6,241,493551,712,1
2577,iamamypham,False,Thursday,9,0,15235.6,241,493551,712,1
2580,iamamypham,False,Friday,8,0,14237.8,241,493551,712,1
2581,iamamypham,False,Tuesday,8,0,14476.2,241,493551,712,1
2582,iamamypham,False,Wednesday,8,0,16353.0,241,493551,712,1
2584,riverviiperi,False,Friday,10,0,14261.2,612,620908,237,1
2585,riverviiperi,False,Saturday,10,0,15195.4,612,620908,237,1
2586,riverviiperi,False,Sunday,10,0,15413.0,612,620908,237,1
2588,riverviiperi,False,Saturday,9,0,14338.8,612,620908,237,1
2589,riverviiperi,False,Sunday,9,0,15413.0,612,620908,237,1
2590,riverviiperi,False,Monday,9,0,14591.6,612,620908,237,1
2595,riverviiperi,True,Wednesday,9,0,14114.6,612,620908,237,1
2596,riverviiperi,False,Saturday,9,1,15195.4,612,620908,237,1
2597,riverviiperi,False,Thursday,9,0,14642.6,612,620908,237,1
2598,riverviiperi,False,Sunday,8,0,15413.0,612,620908,237,1
2600,riverviiperi,False,Monday,5,0,15418.4,612,620908,237,1
2603,averagerob,False,Friday,8,0,8587.6,134,137855,192,1
2604,averagerob,False,Monday,8,0,11296.6,134,137855,192,1
2606,averagerob,False,Tuesday,8,0,9211.2,134,137855,192,1
2607,averagerob,False,Wednesday,8,0,8596.8,134,137855,192,1
2608,averagerob,False,Tuesday,8,0,8920.0,134,137855,192,1
2609,averagerob,False,Thursday,8,0,9236.6,134,137855,192,1
2611,averagerob,False,Wednesday,8,0,8791.4,134,137855,192,1
2612,averagerob,False,Thursday,8,0,12661.4,134,137855,192,1
2613,averagerob,False,Monday,7,0,9275.4,134,137855,192,1
2614,averagerob,True,Thursday,7,0,11813.8,134,137855,192,1
2616,averagerob,False,Thursday,6,0,9647.0,134,137855,192,1
2617,averagerob,False,Sunday,5,0,9722.8,134,137855,192,1
2618,madds,False,Monday,10,0,12109.6,337,334100,395,1
2619,madds,False,Wednesday,9,0,11475.6,337,334100,395,1
2620,madds,True,Wednesday,9,0,13292.6,337,334100,395,1
2621,madds,False,Tuesday,9,0,11703.6,337,334100,395,1
2622,madds,False,Wednesday,9,0,12682.0,337,334100,395,1
2623,madds,False,Sunday,9,0,11701.4,337,334100,395,1
2624,madds,False,Friday,9,0,12972.6,337,334100,395,1
2629,madds,False,Saturday,8,0,13189.0,337,334100,395,1
2630,madds,False,Sunday,8,0,12651.8,337,334100,395,1
2632,madds,True,Thursday,7,0,14079.0,337,334100,395,1
2633,madds,False,Sunday,5,0,12262.6,337,334100,395,1
2634,madds,False,Wednesday,3,0,13634.0,337,334100,395,1
2635,iconize,False,Thursday,10,0,9692.6,2481,305874,258,1
2638,iconize,False,Tuesday,9,0,9901.4,2481,305874,258,1
2639,iconize,False,Saturday,9,0,8428.6,2481,305874,258,1
2641,iconize,False,Friday,8,0,10023.0,2481,305874,258,1
2642,iconize,False,Monday,8,0,11901.6,2481,305874,258,1
2643,iconize,False,Tuesday,7,0,9901.4,2481,305874,258,1
2646,iconize,False,Wednesday,7,0,11394.8,2481,305874,258,1
2647,iconize,False,Tuesday,7,0,11289.6,2481,305874,258,1
2650,iconize,False,Monday,7,0,9925.0,2481,305874,258,1
2651,iconize,False,Wednesday,6,0,11394.8,2481,305874,258,1
2652,thiagomlcorrea,False,Sunday,10,0,10268.2,311,430616,204,1
2653,thiagomlcorrea,False,Sunday,10,0,11055.6,311,430616,204,1
2658,thiagomlcorrea,False,Wednesday,9,0,12000.0,311,430616,204,1
2659,thiagomlcorrea,False,Friday,9,0,10999.0,311,430616,204,1
2660,thiagomlcorrea,False,Wednesday,8,0,12862.8,311,430616,204,1
2661,thiagomlcorrea,False,Sunday,8,0,13041.0,311,430616,204,1
2664,thiagomlcorrea,False,Tuesday,8,0,12276.0,311,430616,204,1
2665,thiagomlcorrea,False,Thursday,8,0,11874.0,311,430616,204,1
2666,thiagomlcorrea,False,Monday,8,0,13125.6,311,430616,204,1
2667,thiagomlcorrea,False,Thursday,6,0,11141.2,311,430616,204,1
2668,thiagomlcorrea,False,Wednesday,3,0,12862.8,311,430616,204,1
2669,iuriebelegurschi,False,Saturday,10,1,11313.2,231,379072,704,1
2670,iuriebelegurschi,False,Thursday,9,0,12170.6,231,379072,704,1
2673,iuriebelegurschi,False,Monday,9,0,12027.2,231,379072,704,1
2674,iuriebelegurschi,False,Sunday,9,0,12534.0,231,379072,704,1
2675,iuriebelegurschi,False,Monday,9,0,13318.2,231,379072,704,1
2676,iuriebelegurschi,False,Wednesday,9,1,12157.8,231,379072,704,1
2678,iuriebelegurschi,False,Saturday,8,0,12522.6,231,379072,704,1
2680,iuriebelegurschi,False,Wednesday,8,0,12586.8,231,379072,704,1
2681,iuriebelegurschi,False,Thursday,8,0,12875.8,231,379072,704,1
2683,iuriebelegurschi,False,Tuesday,8,0,13010.6,231,379072,704,1
2684,iuriebelegurschi,False,Friday,7,0,12872.8,231,379072,704,1
2685,iuriebelegurschi,False,Sunday,5,0,12875.6,231,379072,704,1
2686,diogopicarra,False,Tuesday,10,0,10297.8,1495,149223,817,1
2687,diogopicarra,False,Friday,9,0,9676.8,1495,149223,817,1
2689,diogopicarra,False,Monday,8,0,9962.4,1495,149223,817,1
2691,diogopicarra,False,Thursday,8,0,11184.2,1495,149223,817,1
2693,diogopicarra,False,Wednesday,8,0,10715.6,1495,149223,817,1
2694,diogopicarra,False,Friday,8,0,11435.0,1495,149223,817,1
2696,diogopicarra,False,Saturday,7,0,11128.8,1495,149223,817,1
2697,diogopicarra,False,Sunday,7,0,9102.4,1495,149223,817,1
2698,diogopicarra,False,Saturday,7,0,11784.8,1495,149223,817,1
2699,diogopicarra,False,Saturday,7,0,11784.8,1495,149223,817,1
2701,diogopicarra,False,Sunday,7,0,9970.6,1495,149223,817,1
2702,diogopicarra,False,Saturday,7,0,11128.8,1495,149223,817,1
2703,house.of.leaders,False,Sunday,10,2,10332.4,1984,531431,139,0
2704,house.of.leaders,False,Sunday,9,0,10332.4,1984,531431,139,0
2706,house.of.leaders,False,Sunday,8,0,10332.4,1984,531431,139,0
2708,house.of.leaders,False,Sunday,8,0,10332.4,1984,531431,139,0
2711,house.of.leaders,False,Sunday,8,0,10332.4,1984,531431,139,0
2713,house.of.leaders,False,Sunday,8,0,10332.4,1984,531431,139,0
2714,house.of.leaders,False,Sunday,7,1,10332.4,1984,531431,139,0
2716,house.of.leaders,False,Sunday,7,0,10332.4,1984,531431,139,0
2717,house.of.leaders,False,Sunday,6,0,10332.4,1984,531431,139,0
2719,house.of.leaders,False,Sunday,1,0,10332.4,1984,531431,139,0
2738,sejkko,False,Tuesday,10,0,13476.8,1048,264568,404,1
2739,sejkko,False,Thursday,9,0,13827.6,1048,264568,404,1
2740,sejkko,False,Wednesday,9,0,14277.4,1048,264568,404,1
2742,sejkko,False,Sunday,9,0,15201.8,1048,264568,404,1
2744,sejkko,False,Thursday,9,1,14200.2,1048,264568,404,1
2746,sejkko,False,Sunday,9,0,14116.0,1048,264568,404,1
2747,sejkko,False,Thursday,9,0,14674.4,1048,264568,404,1
2748,sejkko,False,Monday,9,0,15397.2,1048,264568,404,1
2749,sejkko,False,Monday,9,0,14272.6,1048,264568,404,1
2751,sejkko,False,Sunday,8,0,13944.4,1048,264568,404,1
2752,sejkko,False,Saturday,8,0,14359.4,1048,264568,404,1
2753,sejkko,False,Sunday,7,0,13933.4,1048,264568,404,1
2754,micahgianneli,False,Saturday,10,0,9936.4,3155,804953,780,1
2756,micahgianneli,False,Thursday,9,0,13618.6,3155,804953,780,1
2757,micahgianneli,False,Wednesday,9,0,13321.2,3155,804953,780,1
2758,micahgianneli,False,Sunday,9,0,12056.4,3155,804953,780,1
2763,micahgianneli,False,Friday,9,0,12681.2,3155,804953,780,1
2764,micahgianneli,False,Saturday,8,0,9936.4,3155,804953,780,1
2766,micahgianneli,False,Thursday,8,0,13618.6,3155,804953,780,1
2767,micahgianneli,False,Saturday,8,0,9936.4,3155,804953,780,1
2768,micahgianneli,False,Thursday,8,0,13618.6,3155,804953,780,1
2769,micahgianneli,False,Friday,7,0,12681.2,3155,804953,780,1
2770,micahgianneli,False,Friday,5,0,12681.2,3155,804953,780,1
2771,luanasilva,False,Tuesday,10,0,12555.2,1026,429948,561,1
2772,luanasilva,False,Wednesday,9,0,13304.6,1026,429948,561,1
2773,luanasilva,False,Tuesday,9,0,12555.2,1026,429948,561,1
2775,luanasilva,False,Monday,9,0,11750.0,1026,429948,561,1
2776,luanasilva,False,Thursday,9,0,14143.2,1026,429948,561,1
2777,luanasilva,False,Tuesday,9,0,12555.2,1026,429948,561,1
2779,luanasilva,False,Wednesday,8,0,13304.6,1026,429948,561,1
2781,luanasilva,False,Saturday,8,0,13912.0,1026,429948,561,1
2783,luanasilva,False,Wednesday,8,0,13304.6,1026,429948,561,1
2784,luanasilva,False,Sunday,8,0,12491.0,1026,429948,561,1
2786,luanasilva,False,Sunday,7,0,12491.0,1026,429948,561,1
2787,luanasilva,False,Tuesday,6,0,12555.2,1026,429948,561,1
2788,avaallan,False,Tuesday,10,0,11061.2,1110,376245,194,1
2789,avaallan,False,Thursday,10,0,12997.2,1110,376245,194,1
2790,avaallan,False,Tuesday,9,0,11061.2,1110,376245,194,1
2791,avaallan,False,Saturday,9,0,14703.6,1110,376245,194,1
2792,avaallan,False,Thursday,9,0,10179.0,1110,376245,194,1
2793,avaallan,False,Sunday,9,0,10714.8,1110,376245,194,1
2797,avaallan,False,Wednesday,8,0,11257.4,1110,376245,194,1
2799,avaallan,False,Tuesday,8,0,10286.8,1110,376245,194,1
2800,avaallan,False,Sunday,8,0,15375.6,1110,376245,194,1
2802,avaallan,False,Saturday,8,0,11103.2,1110,376245,194,1
2803,avaallan,False,Monday,8,0,10999.4,1110,376245,194,1
2806,christinehmcconnell,False,Sunday,9,0,8856.4,556,254648,478,1
2807,christinehmcconnell,False,Monday,9,0,5779.0,556,254648,478,1
2808,christinehmcconnell,False,Sunday,9,0,8856.4,556,254648,478,1
2809,christinehmcconnell,False,Monday,8,0,7761.6,556,254648,478,1
2810,christinehmcconnell,False,Tuesday,8,0,4777.2,556,254648,478,1
2811,christinehmcconnell,False,Friday,7,0,4911.8,556,254648,478,1
2814,christinehmcconnell,False,Tuesday,5,0,4777.2,556,254648,478,1
2816,christinehmcconnell,False,Thursday,5,0,9382.2,556,254648,478,1
2818,christinehmcconnell,False,Friday,4,0,4911.8,556,254648,478,1
2820,christinehmcconnell,False,Friday,4,0,4911.8,556,254648,478,1
2821,christinehmcconnell,False,Friday,3,0,4911.8,556,254648,478,1
2826,ipaniza,False,Friday,7,0,9204.2,7071,153418,103,1
2827,ipaniza,False,Saturday,6,0,9604.4,7071,153418,103,1
2832,ipaniza,False,Saturday,3,0,9604.4,7071,153418,103,1
2838,ipaniza,False,Sunday,2,0,8310.4,7071,153418,103,1
2839,amandabisk,False,Sunday,10,2,10556.8,284,666149,412,1
2841,amandabisk,False,Friday,9,3,11586.2,284,666149,412,1
